DATE,VALUE
1989-07-14,1210.54
1989-07-17,1229.30
1989-07-18,1232.05
1989-07-19,1233.34
1989-07-20,1232.37
1989-07-21,1231.40
1989-07-24,1240.30
1989-07-25,1253.07
1989-07-26,1266.66
1989-07-27,1266.18
1989-07-28,1269.20
1989-07-31,1277.74
1989-08-01,1278.98
1989-08-02,1273.47
1989-08-03,1266.89
1989-08-04,1250.00
1989-08-07,1344.06
1989-08-08,1355.80
1989-08-09,1406.29
1989-08-10,1419.63
1989-08-11,1413.23
1989-08-14,1413.94
1989-08-15,1404.69
1989-08-16,1401.67
1989-08-17,1428.34
1989-08-18,1442.39
1989-08-21,1438.12
1989-08-22,1433.50
1989-08-23,1437.77
1989-08-24,1448.79
1989-08-25,1467.99
1989-08-28,1492.89
1989-08-29,1506.58
1989-08-30,1529.52
1989-08-31,1509.42
1989-09-01,1526.32
1989-09-05,1532.01
1989-09-06,1508.71
1989-09-07,1480.97
1989-09-08,1473.68
1989-09-11,1469.59
1989-09-12,1477.06
1989-09-13,1469.24
1989-09-14,1443.28
1989-09-15,1439.72
1989-09-18,1442.21
1989-09-19,1450.21
1989-09-20,1457.33
1989-09-21,1465.86
1989-09-22,1448.26
1989-09-25,1428.17
1989-09-26,1424.96
1989-09-27,1427.63
1989-09-28,1438.12
1989-09-29,1450.04
1989-10-02,1455.19
1989-10-03,1459.28
1989-10-04,1467.11
1989-10-05,1498.76
1989-10-06,1504.62
1989-10-09,1518.49
1989-10-10,1505.87
1989-10-11,1484.53
1989-10-12,1484.35
1989-10-13,1406.29
1989-10-16,1304.23
1989-10-17,1254.27
1989-10-18,1247.87
1989-10-19,1263.51
1989-10-20,1230.80
1989-10-23,1236.66
1989-10-24,1210.70
1989-10-25,1199.32
1989-10-26,1205.19
1989-10-27,1190.43
1989-10-30,1191.86
1989-10-31,1205.01
1989-11-01,1206.26
1989-11-02,1192.92
1989-11-03,1211.77
1989-11-06,1192.57
1989-11-07,1188.30
1989-11-08,1199.15
1989-11-09,1192.39
1989-11-10,1203.41
1989-11-13,1210.53
1989-11-14,1201.46
1989-11-15,1205.19
1989-11-16,1197.72
1989-11-17,1191.15
1989-11-20,1163.23
1989-11-21,1158.25
1989-11-22,1166.43
1989-11-24,1176.03
1989-11-27,1178.34
1989-11-28,1177.28
1989-11-29,1167.50
1989-11-30,1170.70
1989-12-01,1202.35
1989-12-04,1217.64
1989-12-05,1220.84
1989-12-06,1213.73
1989-12-07,1211.06
1989-12-08,1209.46
1989-12-11,1201.10
1989-12-12,1212.13
1989-12-13,1203.41
1989-12-14,1185.63
1989-12-15,1170.70
1989-12-18,1140.83
1989-12-19,1139.22
1989-12-20,1136.74
1989-12-21,1143.67
1989-12-22,1158.78
1989-12-26,1167.85
1989-12-27,1172.30
1989-12-28,1174.43
1989-12-29,1177.81
1990-01-02,1201.10
1990-01-03,1191.50
1990-01-04,1187.77
1990-01-05,1179.23
1990-01-08,1178.34
1990-01-09,1176.21
1990-01-10,1164.30
1990-01-11,1165.72
1990-01-12,1140.65
1990-01-15,1135.14
1990-01-16,1156.47
1990-01-17,1146.87
1990-01-18,1142.43
1990-01-19,1153.98
1990-01-22,1128.20
1990-01-23,1127.67
1990-01-24,1128.20
1990-01-25,1117.35
1990-01-26,1101.17
1990-01-29,1074.50
1990-01-30,1031.83
1990-01-31,1045.87
1990-02-01,1060.28
1990-02-02,1063.30
1990-02-05,1074.15
1990-02-06,1071.12
1990-02-07,1082.86
1990-02-08,1084.99
1990-02-09,1088.19
1990-02-12,1075.75
1990-02-13,1084.10
1990-02-14,1083.21
1990-02-15,1081.26
1990-02-16,1079.30
1990-02-20,1067.92
1990-02-21,1084.64
1990-02-22,1076.64
1990-02-23,1081.26
1990-02-26,1099.40
1990-02-27,1116.29
1990-02-28,1129.09
1990-03-01,1133.89
1990-03-02,1145.98
1990-03-05,1139.40
1990-03-06,1148.47
1990-03-07,1135.31
1990-03-08,1137.27
1990-03-09,1139.05
1990-03-12,1144.91
1990-03-13,1155.76
1990-03-14,1158.25
1990-03-15,1148.12
1990-03-16,1156.83
1990-03-19,1179.23
1990-03-20,1179.05
1990-03-21,1171.94
1990-03-22,1158.78
1990-03-23,1170.87
1990-03-26,1175.85
1990-03-27,1192.57
1990-03-28,1189.90
1990-03-29,1182.25
1990-03-30,1183.14
1990-04-02,1178.88
1990-04-03,1188.83
1990-04-04,1182.25
1990-04-05,1181.37
1990-04-06,1174.08
1990-04-09,1171.05
1990-04-10,1176.39
1990-04-11,1181.19
1990-04-12,1191.50
1990-04-16,1188.66
1990-04-17,1185.63
1990-04-18,1172.12
1990-04-19,1160.56
1990-04-20,1154.87
1990-04-23,1141.36
1990-04-24,1134.07
1990-04-25,1136.38
1990-04-26,1139.05
1990-04-27,1128.20
1990-04-30,1129.98
1990-05-01,1136.91
1990-05-02,1138.69
1990-05-03,1140.47
1990-05-04,1145.09
1990-05-07,1154.52
1990-05-08,1165.01
1990-05-09,1161.45
1990-05-10,1160.74
1990-05-11,1177.45
1990-05-14,1180.65
1990-05-15,1177.10
1990-05-16,1174.08
1990-05-17,1171.94
1990-05-18,1177.28
1990-05-21,1180.83
1990-05-22,1169.63
1990-05-23,1166.61
1990-05-24,1159.50
1990-05-25,1152.74
1990-05-29,1162.52
1990-05-30,1163.76
1990-05-31,1171.53
1990-06-01,1189.42
1990-06-04,1207.85
1990-06-05,1212.59
1990-06-06,1212.77
1990-06-07,1208.58
1990-06-08,1201.28
1990-06-11,1202.01
1990-06-12,1208.76
1990-06-13,1204.56
1990-06-14,1195.44
1990-06-15,1193.25
1990-06-18,1175.73
1990-06-19,1178.83
1990-06-20,1177.01
1990-06-21,1176.64
1990-06-22,1164.23
1990-06-25,1147.81
1990-06-26,1135.77
1990-06-27,1140.88
1990-06-28,1142.70
1990-06-29,1142.70
1990-07-02,1144.16
1990-07-03,1140.51
1990-07-05,1131.02
1990-07-06,1140.69
1990-07-09,1149.09
1990-07-10,1145.62
1990-07-11,1155.29
1990-07-12,1164.96
1990-07-13,1187.59
1990-07-16,1189.60
1990-07-17,1187.59
1990-07-18,1171.53
1990-07-19,1172.63
1990-07-20,1159.31
1990-07-23,1136.13
1990-07-24,1137.96
1990-07-25,1141.61
1990-07-26,1142.15
1990-07-27,1134.67
1990-07-30,1125.00
1990-07-31,1093.43
1990-08-01,1090.88
1990-08-02,1078.28
1990-08-03,1039.05
1990-08-06,980.29
1990-08-07,964.78
1990-08-08,991.42
1990-08-09,998.18
1990-08-10,974.82
1990-08-13,978.83
1990-08-14,967.70
1990-08-15,961.68
1990-08-16,939.78
1990-08-17,923.91
1990-08-20,930.29
1990-08-21,908.58
1990-08-22,894.34
1990-08-23,861.31
1990-08-24,869.71
1990-08-27,908.03
1990-08-28,899.82
1990-08-29,911.13
1990-08-30,901.26
1990-08-31,901.44
1990-09-04,896.08
1990-09-05,897.74
1990-09-06,892.20
1990-09-07,908.28
1990-09-10,908.10
1990-09-11,909.58
1990-09-12,908.65
1990-09-13,898.11
1990-09-14,889.42
1990-09-17,887.94
1990-09-18,901.44
1990-09-19,888.31
1990-09-20,879.99
1990-09-21,876.66
1990-09-24,841.90
1990-09-25,844.67
1990-09-26,846.52
1990-09-27,828.03
1990-09-28,841.35
1990-10-01,873.15
1990-10-02,894.79
1990-10-03,882.77
1990-10-04,869.27
1990-10-05,866.31
1990-10-08,859.65
1990-10-09,841.35
1990-10-10,835.43
1990-10-11,823.96
1990-10-12,829.70
1990-10-15,832.29
1990-10-16,823.41
1990-10-17,821.93
1990-10-18,856.88
1990-10-19,868.16
1990-10-22,883.69
1990-10-23,875.00
1990-10-24,867.05
1990-10-25,851.33
1990-10-26,837.09
1990-10-29,827.11
1990-10-30,825.07
1990-10-31,822.30
1990-11-01,831.92
1990-11-02,842.46
1990-11-05,850.59
1990-11-06,844.12
1990-11-07,832.84
1990-11-08,827.66
1990-11-09,833.39
1990-11-12,866.68
1990-11-13,867.79
1990-11-14,877.59
1990-11-15,867.97
1990-11-16,864.46
1990-11-19,867.79
1990-11-20,853.00
1990-11-21,849.85
1990-11-23,844.12
1990-11-26,835.80
1990-11-27,839.13
1990-11-28,831.18
1990-11-29,828.03
1990-11-30,853.00
1990-12-03,872.04
1990-12-04,881.84
1990-12-05,903.67
1990-12-06,913.79
1990-12-07,909.67
1990-12-10,909.67
1990-12-11,905.17
1990-12-12,915.29
1990-12-13,917.17
1990-12-14,903.11
1990-12-17,895.24
1990-12-18,907.05
1990-12-19,916.98
1990-12-20,915.67
1990-12-21,923.91
1990-12-24,920.91
1990-12-26,922.23
1990-12-27,913.42
1990-12-28,911.54
1990-12-31,910.23
1991-01-02,909.30
1991-01-03,909.48
1991-01-04,909.11
1991-01-07,894.30
1991-01-08,898.05
1991-01-09,895.80
1991-01-10,904.42
1991-01-11,905.45
1991-01-14,898.80
1991-01-15,902.15
1991-01-16,917.67
1991-01-17,979.55
1991-01-18,1001.06
1991-01-21,995.06
1991-01-22,986.95
1991-01-23,996.30
1991-01-24,1036.32
1991-01-25,1036.67
1991-01-28,1032.62
1991-01-29,1029.62
1991-01-30,1065.41
1991-01-31,1069.11
1991-02-01,1063.47
1991-02-04,1080.04
1991-02-05,1090.27
1991-02-06,1113.01
1991-02-07,1103.67
1991-02-08,1102.26
1991-02-11,1127.12
1991-02-12,1111.42
1991-02-13,1112.83
1991-02-14,1097.85
1991-02-15,1119.18
1991-02-19,1118.83
1991-02-20,1113.89
1991-02-21,1116.89
1991-02-22,1125.35
1991-02-25,1127.82
1991-02-26,1108.78
1991-02-27,1131.17
1991-02-28,1131.17
1991-03-01,1150.74
1991-03-04,1142.45
1991-03-05,1166.26
1991-03-06,1151.62
1991-03-07,1141.57
1991-03-08,1125.18
1991-03-11,1119.36
1991-03-12,1112.48
1991-03-13,1111.42
1991-03-14,1107.37
1991-03-15,1098.73
1991-03-18,1099.79
1991-03-19,1084.80
1991-03-20,1087.45
1991-03-21,1084.80
1991-03-22,1075.46
1991-03-25,1075.28
1991-03-26,1102.79
1991-03-27,1117.95
1991-03-28,1109.49
1991-04-01,1101.55
1991-04-02,1115.48
1991-04-03,1116.18
1991-04-04,1121.65
1991-04-05,1114.95
1991-04-08,1123.24
1991-04-09,1111.60
1991-04-10,1113.89
1991-04-11,1121.12
1991-04-12,1128.88
1991-04-15,1123.24
1991-04-16,1143.51
1991-04-17,1166.26
1991-04-18,1178.07
1991-04-19,1172.07
1991-04-22,1151.62
1991-04-23,1157.09
1991-04-24,1171.02
1991-04-25,1170.13
1991-04-26,1166.08
1991-04-29,1148.80
1991-04-30,1142.81
1991-05-01,1164.14
1991-05-02,1168.37
1991-05-03,1171.72
1991-05-06,1177.54
1991-05-07,1175.07
1991-05-08,1178.24
1991-05-09,1202.57
1991-05-10,1187.24
1991-05-13,1181.06
1991-05-14,1159.73
1991-05-15,1140.87
1991-05-16,1149.86
1991-05-17,1143.34
1991-05-20,1129.23
1991-05-21,1129.06
1991-05-22,1138.75
1991-05-23,1148.45
1991-05-24,1155.32
1991-05-28,1170.49
1991-05-29,1180.54
1991-05-30,1205.57
1991-05-31,1229.02
1991-06-03,1241.89
1991-06-04,1251.76
1991-06-05,1244.53
1991-06-06,1238.01
1991-06-07,1227.43
1991-06-10,1223.91
1991-06-11,1227.61
1991-06-12,1211.57
1991-06-13,1217.56
1991-06-14,1234.66
1991-06-17,1226.02
1991-06-18,1219.15
1991-06-19,1201.52
1991-06-20,1191.82
1991-06-21,1190.59
1991-06-24,1161.50
1991-06-25,1143.86
1991-06-26,1146.69
1991-06-27,1150.56
1991-06-28,1151.45
1991-07-01,1174.89
1991-07-02,1179.65
1991-07-03,1187.06
1991-07-05,1195.70
1991-07-08,1211.74
1991-07-09,1207.51
1991-07-10,1205.04
1991-07-11,1213.50
1991-07-12,1208.39
1991-07-15,1207.69
1991-07-16,1205.57
1991-07-17,1194.99
1991-07-18,1219.15
1991-07-19,1218.09
1991-07-22,1212.27
1991-07-23,1202.40
1991-07-24,1193.58
1991-07-25,1208.74
1991-07-26,1206.10
1991-07-29,1211.04
1991-07-30,1216.85
1991-07-31,1220.56
1991-08-01,1225.85
1991-08-02,1223.20
1991-08-05,1217.74
1991-08-06,1227.08
1991-08-07,1225.67
1991-08-08,1221.79
1991-08-09,1215.09
1991-08-12,1214.39
1991-08-13,1211.39
1991-08-14,1196.40
1991-08-15,1198.70
1991-08-16,1190.41
1991-08-19,1147.92
1991-08-20,1141.93
1991-08-21,1187.76
1991-08-22,1190.41
1991-08-23,1215.44
1991-08-26,1212.27
1991-08-27,1202.40
1991-08-28,1212.45
1991-08-29,1212.09
1991-08-30,1212.27
1991-09-03,1196.76
1991-09-04,1190.06
1991-09-05,1183.00
1991-09-06,1174.72
1991-09-09,1172.60
1991-09-10,1162.38
1991-09-11,1175.42
1991-09-12,1183.89
1991-09-13,1182.65
1991-09-16,1181.06
1991-09-17,1176.30
1991-09-18,1174.19
1991-09-19,1181.24
1991-09-20,1187.24
1991-09-23,1183.00
1991-09-24,1187.41
1991-09-25,1184.94
1991-09-26,1190.59
1991-09-27,1187.59
1991-09-30,1192.88
1991-10-01,1195.87
1991-10-02,1201.79
1991-10-03,1198.43
1991-10-04,1187.59
1991-10-07,1178.44
1991-10-08,1188.34
1991-10-09,1182.92
1991-10-10,1206.46
1991-10-11,1217.12
1991-10-14,1240.28
1991-10-15,1253.18
1991-10-16,1286.06
1991-10-17,1286.43
1991-10-18,1287.56
1991-10-21,1280.27
1991-10-22,1280.83
1991-10-23,1278.96
1991-10-24,1252.62
1991-10-25,1244.96
1991-10-28,1266.07
1991-10-29,1274.48
1991-10-30,1282.32
1991-10-31,1283.07
1991-11-01,1280.83
1991-11-04,1281.02
1991-11-05,1274.29
1991-11-06,1271.67
1991-11-07,1281.39
1991-11-08,1265.70
1991-11-11,1269.43
1991-11-12,1278.40
1991-11-13,1275.78
1991-11-14,1282.51
1991-11-15,1225.52
1991-11-18,1224.59
1991-11-19,1200.11
1991-11-20,1202.73
1991-11-21,1214.69
1991-11-22,1194.69
1991-11-25,1185.72
1991-11-26,1186.47
1991-11-27,1174.14
1991-11-29,1172.27
1991-12-02,1199.36
1991-12-03,1223.28
1991-12-04,1219.36
1991-12-05,1203.85
1991-12-06,1198.62
1991-12-09,1184.42
1991-12-10,1171.90
1991-12-11,1160.50
1991-12-12,1199.74
1991-12-13,1218.80
1991-12-16,1220.48
1991-12-17,1206.46
1991-12-18,1208.52
1991-12-19,1200.49
1991-12-20,1207.03
1991-12-23,1258.03
1991-12-24,1286.06
1991-12-26,1315.02
1991-12-27,1314.84
1991-12-30,1344.92
1991-12-31,1358.00
1992-01-02,1342.12
1992-01-03,1350.71
1992-01-06,1365.47
1992-01-07,1383.03
1992-01-08,1380.42
1992-01-09,1367.53
1992-01-10,1351.83
1992-01-13,1364.16
1992-01-14,1387.33
1992-01-15,1431.43
1992-01-16,1445.81
1992-01-17,1421.90
1992-01-20,1411.43
1992-01-21,1391.07
1992-01-22,1407.14
1992-01-23,1384.72
1992-01-24,1362.29
1992-01-27,1356.32
1992-01-28,1356.32
1992-01-29,1348.65
1992-01-30,1368.27
1992-01-31,1354.26
1992-02-03,1362.48
1992-02-04,1368.27
1992-02-05,1383.41
1992-02-06,1392.19
1992-02-07,1383.22
1992-02-10,1388.83
1992-02-11,1390.32
1992-02-12,1405.64
1992-02-13,1386.21
1992-02-14,1406.20
1992-02-18,1420.03
1992-02-19,1424.89
1992-02-20,1467.68
1992-02-21,1466.93
1992-02-24,1451.79
1992-02-25,1430.12
1992-02-26,1443.76
1992-02-27,1432.17
1992-02-28,1428.25
1992-03-02,1443.01
1992-03-03,1457.40
1992-03-04,1455.72
1992-03-05,1437.97
1992-03-06,1413.12
1992-03-09,1404.90
1992-03-10,1408.07
1992-03-11,1389.95
1992-03-12,1393.12
1992-03-13,1400.78
1992-03-16,1395.74
1992-03-17,1408.82
1992-03-18,1401.72
1992-03-19,1420.78
1992-03-20,1433.67
1992-03-23,1417.04
1992-03-24,1397.05
1992-03-25,1390.88
1992-03-26,1392.00
1992-03-27,1379.67
1992-03-30,1372.38
1992-03-31,1383.78
1992-04-01,1381.17
1992-04-02,1366.59
1992-04-03,1348.28
1992-04-06,1353.33
1992-04-07,1312.22
1992-04-08,1301.57
1992-04-09,1338.56
1992-04-10,1347.35
1992-04-13,1337.26
1992-04-14,1365.47
1992-04-15,1395.74
1992-04-16,1396.86
1992-04-20,1371.64
1992-04-21,1354.82
1992-04-22,1343.61
1992-04-23,1375.75
1992-04-24,1360.24
1992-04-27,1350.15
1992-04-28,1353.33
1992-04-29,1367.53
1992-04-30,1372.57
1992-05-01,1359.49
1992-05-04,1380.79
1992-05-05,1394.25
1992-05-06,1407.70
1992-05-07,1394.99
1992-05-08,1399.66
1992-05-11,1402.28
1992-05-12,1407.51
1992-05-13,1405.27
1992-05-14,1376.49
1992-05-15,1374.07
1992-05-18,1372.57
1992-05-19,1373.13
1992-05-20,1373.32
1992-05-21,1372.76
1992-05-22,1376.49
1992-05-26,1360.80
1992-05-27,1359.68
1992-05-28,1347.72
1992-05-29,1370.14
1992-06-01,1376.12
1992-06-02,1371.64
1992-06-03,1373.13
1992-06-04,1377.06
1992-06-05,1387.89
1992-06-08,1388.64
1992-06-09,1360.80
1992-06-10,1335.01
1992-06-11,1331.84
1992-06-12,1346.23
1992-06-15,1343.80
1992-06-16,1342.68
1992-06-17,1318.20
1992-06-18,1304.00
1992-06-19,1303.44
1992-06-22,1295.03
1992-06-23,1288.30
1992-06-24,1293.54
1992-06-25,1284.94
1992-06-26,1277.65
1992-06-29,1316.52
1992-06-30,1315.77
1992-07-01,1341.37
1992-07-02,1324.74
1992-07-06,1321.19
1992-07-07,1314.46
1992-07-08,1289.61
1992-07-09,1301.57
1992-07-10,1303.25
1992-07-13,1309.04
1992-07-14,1311.29
1992-07-15,1317.64
1992-07-16,1312.66
1992-07-17,1302.89
1992-07-20,1284.87
1992-07-21,1291.77
1992-07-22,1270.89
1992-07-23,1269.74
1992-07-24,1273.19
1992-07-27,1276.83
1992-07-28,1295.03
1992-07-29,1309.97
1992-07-30,1328.75
1992-07-31,1317.64
1992-08-03,1314.76
1992-08-04,1310.93
1992-08-05,1291.20
1992-08-06,1284.11
1992-08-07,1277.40
1992-08-10,1273.19
1992-08-11,1265.33
1992-08-12,1249.62
1992-08-13,1244.06
1992-08-14,1257.28
1992-08-17,1272.42
1992-08-18,1267.63
1992-08-19,1258.05
1992-08-20,1256.52
1992-08-21,1237.55
1992-08-24,1217.81
1992-08-25,1216.47
1992-08-26,1204.40
1992-08-27,1211.49
1992-08-28,1216.28
1992-08-31,1221.26
1992-09-01,1240.23
1992-09-02,1269.93
1992-09-03,1262.07
1992-09-04,1248.09
1992-09-08,1243.68
1992-09-09,1256.13
1992-09-10,1280.08
1992-09-11,1277.59
1992-09-14,1308.25
1992-09-15,1285.83
1992-09-16,1272.13
1992-09-17,1280.39
1992-09-18,1286.64
1992-09-21,1295.70
1992-09-22,1287.65
1992-09-23,1274.75
1992-09-24,1287.85
1992-09-25,1273.34
1992-09-28,1284.62
1992-09-29,1287.65
1992-09-30,1276.57
1992-10-01,1260.45
1992-10-02,1246.75
1992-10-05,1240.31
1992-10-06,1253.80
1992-10-07,1238.49
1992-10-08,1244.33
1992-10-09,1219.56
1992-10-12,1229.02
1992-10-13,1251.18
1992-10-14,1252.59
1992-10-15,1260.65
1992-10-16,1283.21
1992-10-19,1284.22
1992-10-20,1296.51
1992-10-21,1305.98
1992-10-22,1313.43
1992-10-23,1333.17
1992-10-26,1356.34
1992-10-27,1355.53
1992-10-28,1356.14
1992-10-29,1361.58
1992-10-30,1352.31
1992-11-02,1366.01
1992-11-03,1357.35
1992-11-04,1360.37
1992-11-05,1380.31
1992-11-06,1387.36
1992-11-09,1387.36
1992-11-10,1385.15
1992-11-11,1381.72
1992-11-12,1384.34
1992-11-13,1378.70
1992-11-16,1350.90
1992-11-17,1341.23
1992-11-18,1355.13
1992-11-19,1354.73
1992-11-20,1359.96
1992-11-23,1365.40
1992-11-24,1387.36
1992-11-25,1404.89
1992-11-27,1411.33
1992-11-30,1416.77
1992-12-01,1423.82
1992-12-02,1426.85
1992-12-03,1435.91
1992-12-04,1430.27
1992-12-07,1424.43
1992-12-08,1428.86
1992-12-09,1413.35
1992-12-10,1414.76
1992-12-11,1411.54
1992-12-14,1396.83
1992-12-15,1402.07
1992-12-16,1397.23
1992-12-17,1430.47
1992-12-18,1451.02
1992-12-21,1448.60
1992-12-22,1449.21
1992-12-23,1443.57
1992-12-24,1439.94
1992-12-28,1444.37
1992-12-29,1444.17
1992-12-30,1456.26
1992-12-31,1449.21
1993-01-04,1453.84
1993-01-05,1459.48
1993-01-06,1467.74
1993-01-07,1480.23
1993-01-08,1488.29
1993-01-11,1489.70
1993-01-12,1482.24
1993-01-13,1466.93
1993-01-14,1496.34
1993-01-15,1506.21
1993-01-18,1520.11
1993-01-19,1510.45
1993-01-20,1500.57
1993-01-21,1490.70
1993-01-22,1483.05
1993-01-25,1478.21
1993-01-26,1489.49
1993-01-27,1494.13
1993-01-28,1496.95
1993-01-29,1506.42
1993-02-01,1517.50
1993-02-02,1528.78
1993-02-03,1542.48
1993-02-04,1579.54
1993-02-05,1585.58
1993-02-08,1589.61
1993-02-09,1559.40
1993-02-10,1556.17
1993-02-11,1572.29
1993-02-12,1578.94
1993-02-16,1515.48
1993-02-17,1498.56
1993-02-18,1486.67
1993-02-19,1488.29
1993-02-22,1491.71
1993-02-23,1482.65
1993-02-24,1506.21
1993-02-25,1532.20
1993-02-26,1518.10
1993-03-01,1484.66
1993-03-02,1499.16
1993-03-03,1513.67
1993-03-04,1520.11
1993-03-05,1538.45
1993-03-08,1562.82
1993-03-09,1571.89
1993-03-10,1562.02
1993-03-11,1554.96
1993-03-12,1538.85
1993-03-15,1538.04
1993-03-16,1536.63
1993-03-17,1517.29
1993-03-18,1534.01
1993-03-19,1532.60
1993-03-22,1530.99
1993-03-23,1551.14
1993-03-24,1546.50
1993-03-25,1553.55
1993-03-26,1551.34
1993-03-29,1574.30
1993-03-30,1572.29
1993-03-31,1570.07
1993-04-01,1580.15
1993-04-02,1553.96
1993-04-05,1564.43
1993-04-06,1581.15
1993-04-07,1617.82
1993-04-08,1613.38
1993-04-12,1648.84
1993-04-13,1660.52
1993-04-14,1660.93
1993-04-15,1673.21
1993-04-16,1683.08
1993-04-19,1667.17
1993-04-20,1645.01
1993-04-21,1665.76
1993-04-22,1627.28
1993-04-23,1618.02
1993-04-26,1580.55
1993-04-27,1599.48
1993-04-28,1594.65
1993-04-29,1587.40
1993-04-30,1592.84
1993-05-03,1607.54
1993-05-04,1593.04
1993-05-05,1575.71
1993-05-06,1580.35
1993-05-07,1571.48
1993-05-10,1569.87
1993-05-11,1570.48
1993-05-12,1589.41
1993-05-13,1582.76
1993-05-14,1583.57
1993-05-17,1567.66
1993-05-18,1560.00
1993-05-19,1589.62
1993-05-20,1596.97
1993-05-21,1585.00
1993-05-24,1584.79
1993-05-25,1589.20
1993-05-26,1597.60
1993-05-27,1593.82
1993-05-28,1579.12
1993-06-01,1602.65
1993-06-02,1604.33
1993-06-03,1577.44
1993-06-04,1574.29
1993-06-07,1577.02
1993-06-08,1551.60
1993-06-09,1546.77
1993-06-10,1526.60
1993-06-11,1540.46
1993-06-14,1521.35
1993-06-15,1522.61
1993-06-16,1507.90
1993-06-17,1491.52
1993-06-18,1490.26
1993-06-21,1492.99
1993-06-22,1485.43
1993-06-23,1493.41
1993-06-24,1515.26
1993-06-25,1509.58
1993-06-28,1533.11
1993-06-29,1530.59
1993-06-30,1549.92
1993-07-01,1553.91
1993-07-02,1552.23
1993-07-06,1528.07
1993-07-07,1499.29
1993-07-08,1519.25
1993-07-09,1509.16
1993-07-12,1495.72
1993-07-13,1504.54
1993-07-14,1543.62
1993-07-15,1541.51
1993-07-16,1549.92
1993-07-19,1547.57
1993-07-20,1568.94
1993-07-21,1573.21
1993-07-22,1575.99
1993-07-23,1592.45
1993-07-26,1594.80
1993-07-27,1581.12
1993-07-28,1588.81
1993-07-29,1594.15
1993-07-30,1613.81
1993-08-02,1614.24
1993-08-03,1612.10
1993-08-04,1612.75
1993-08-05,1592.87
1993-08-06,1603.34
1993-08-09,1617.66
1993-08-10,1630.27
1993-08-11,1620.01
1993-08-12,1617.87
1993-08-13,1618.94
1993-08-16,1616.38
1993-08-17,1642.24
1993-08-18,1640.10
1993-08-19,1654.63
1993-08-20,1633.26
1993-08-23,1631.55
1993-08-24,1649.71
1993-08-25,1664.67
1993-08-26,1651.42
1993-08-27,1655.06
1993-08-30,1651.21
1993-08-31,1665.53
1993-09-01,1650.78
1993-09-02,1631.98
1993-09-03,1623.86
1993-09-07,1613.17
1993-09-08,1593.09
1993-09-09,1603.56
1993-09-10,1611.46
1993-09-13,1634.76
1993-09-14,1612.53
1993-09-15,1624.29
1993-09-16,1625.35
1993-09-17,1621.08
1993-09-20,1616.38
1993-09-21,1598.00
1993-09-22,1614.46
1993-09-23,1625.57
1993-09-24,1636.47
1993-09-27,1646.51
1993-09-28,1653.78
1993-09-29,1637.53
1993-09-30,1628.13
1993-10-01,1638.82
1993-10-04,1639.24
1993-10-05,1636.04
1993-10-06,1632.62
1993-10-07,1635.82
1993-10-08,1636.25
1993-10-11,1646.94
1993-10-12,1637.11
1993-10-13,1645.23
1993-10-14,1636.04
1993-10-15,1640.95
1993-10-18,1655.91
1993-10-19,1664.89
1993-10-20,1668.31
1993-10-21,1663.60
1993-10-22,1664.46
1993-10-25,1677.71
1993-10-26,1697.15
1993-10-27,1698.65
1993-10-28,1727.93
1993-10-29,1727.07
1993-11-01,1742.24
1993-11-02,1738.40
1993-11-03,1724.08
1993-11-04,1705.70
1993-11-05,1717.67
1993-11-08,1727.07
1993-11-09,1725.36
1993-11-10,1741.39
1993-11-11,1734.98
1993-11-12,1752.07
1993-11-15,1753.14
1993-11-16,1759.98
1993-11-17,1731.99
1993-11-18,1733.06
1993-11-19,1727.29
1993-11-22,1711.26
1993-11-23,1693.31
1993-11-24,1711.04
1993-11-26,1739.89
1993-11-29,1756.99
1993-11-30,1757.20
1993-12-01,1763.61
1993-12-02,1770.67
1993-12-03,1764.04
1993-12-06,1756.35
1993-12-07,1758.70
1993-12-08,1767.46
1993-12-09,1765.54
1993-12-10,1763.83
1993-12-13,1771.95
1993-12-14,1766.61
1993-12-15,1764.46
1993-12-16,1750.52
1993-12-17,1754.17
1993-12-20,1748.80
1993-12-21,1750.95
1993-12-22,1765.53
1993-12-23,1761.46
1993-12-27,1770.47
1993-12-28,1775.61
1993-12-29,1771.32
1993-12-30,1765.96
1993-12-31,1762.32
1994-01-03,1751.59
1994-01-04,1754.59
1994-01-05,1778.83
1994-01-06,1802.21
1994-01-07,1799.21
1994-01-10,1819.58
1994-01-11,1812.29
1994-01-12,1821.51
1994-01-13,1824.08
1994-01-14,1834.81
1994-01-17,1822.58
1994-01-18,1822.58
1994-01-19,1826.87
1994-01-20,1814.00
1994-01-21,1814.43
1994-01-24,1818.94
1994-01-25,1808.64
1994-01-26,1813.57
1994-01-27,1821.08
1994-01-28,1834.59
1994-01-31,1858.98
1994-02-01,1853.24
1994-02-02,1862.29
1994-02-03,1852.58
1994-02-04,1826.32
1994-02-07,1829.85
1994-02-08,1829.19
1994-02-09,1834.70
1994-02-10,1815.50
1994-02-11,1803.14
1994-02-14,1803.58
1994-02-15,1802.04
1994-02-16,1801.38
1994-02-17,1798.51
1994-02-18,1795.42
1994-02-22,1804.03
1994-02-23,1798.73
1994-02-24,1763.20
1994-02-25,1762.09
1994-02-28,1762.31
1994-03-01,1748.63
1994-03-02,1731.86
1994-03-03,1729.87
1994-03-04,1737.37
