Price,Close,High,Low,Open,Volume
Ticker,^DJT,^DJT,^DJT,^DJT,^DJT
Date,,,,,
2011-10-27,5025.08984375,5067.7001953125,4809.8701171875,4809.8701171875,20770000
2011-10-28,5011.97998046875,5046.509765625,4995.75,5024.669921875,15210000
2011-10-31,4892.56982421875,5008.85009765625,4891.68017578125,5008.85009765625,15900000
2011-11-01,4766.06982421875,4885.18994140625,4724.75,4885.18994140625,21660000
2011-11-02,4827.169921875,4865.27001953125,4760.43017578125,4767.18994140625,17390000
2011-11-03,4930.2900390625,4940.259765625,4802.7900390625,4827.2900390625,17000000
2011-11-04,4912.169921875,4927.1298828125,4790.7998046875,4927.1298828125,14810000
2011-11-07,4909.85986328125,4944.1298828125,4816.5400390625,4911.33984375,12190000
2011-11-08,4968.89013671875,4978.509765625,4848.830078125,4908.2998046875,14660000
2011-11-09,4779.52978515625,4956.43994140625,4755.14990234375,4956.43994140625,16610000
2011-11-10,4840.68017578125,4868.33984375,4782.60009765625,4782.60009765625,16440000
2011-11-11,4977.97998046875,4985.9501953125,4841.39013671875,4841.39013671875,12190000
2011-11-14,4942.2099609375,4981.169921875,4915.41015625,4976.509765625,13060000
2011-11-15,4982.35009765625,5009.08984375,4906.64990234375,4942.14990234375,12790000
2011-11-16,4884.1298828125,4983.68017578125,4881.0,4978.4501953125,14570000
2011-11-17,4811.4599609375,4905.259765625,4781.419921875,4880.41015625,18170000
2011-11-18,4841.0400390625,4869.60986328125,4806.39013671875,4811.52001953125,16720000
2011-11-21,4729.2998046875,4836.7900390625,4670.9501953125,4836.7900390625,14290000
2011-11-22,4677.2900390625,4732.66015625,4665.16015625,4729.06005859375,15610000
2011-11-23,4564.2001953125,4674.93017578125,4563.9599609375,4674.93017578125,1499180000
2011-11-25,4533.43994140625,4586.4501953125,4531.7900390625,4563.5498046875,7450000
2011-11-28,4692.35009765625,4727.81982421875,4533.97998046875,4534.02978515625,14690000
2011-11-29,4720.2099609375,4768.81982421875,4688.330078125,4688.330078125,96500000
2011-11-30,4946.169921875,4950.2900390625,4729.1201171875,4729.1201171875,67680000
2011-12-01,4909.10009765625,4947.31005859375,4902.2001953125,4944.68994140625,32390000
2011-12-02,4946.669921875,5006.31982421875,4910.89013671875,4910.89013671875,15600000
2011-12-05,5022.02978515625,5066.9599609375,4946.830078125,4946.93994140625,16720000
2011-12-06,4983.919921875,5033.85009765625,4949.2001953125,5022.66015625,15470000
2011-12-07,4986.2001953125,5014.02978515625,4925.43017578125,4983.75,15900000
2011-12-08,4863.9501953125,4986.08984375,4850.72021484375,4986.08984375,18460000
2011-12-09,4957.02001953125,4972.31982421875,4865.10009765625,4865.10009765625,13440000
2011-12-12,4906.919921875,4954.89013671875,4855.240234375,4954.89013671875,12110000
2011-12-13,4827.41015625,4964.580078125,4801.8798828125,4908.22021484375,15100000
2011-12-14,4757.43994140625,4827.47021484375,4750.1201171875,4826.16015625,16130000
2011-12-15,4832.3701171875,4849.2001953125,4760.490234375,4760.490234375,18460000
2011-12-16,4906.259765625,4944.5498046875,4833.6201171875,4833.6201171875,35540000
2011-12-19,4794.31005859375,4954.509765625,4781.35009765625,4907.6298828125,14870000
2011-12-20,4955.8701171875,4968.4501953125,4797.68017578125,4798.39013671875,12720000
2011-12-21,4984.83984375,4990.4501953125,4901.0400390625,4955.60009765625,11530000
2011-12-22,5030.31005859375,5037.39013671875,4985.7099609375,4985.7099609375,11490000
2011-12-23,5053.2900390625,5054.2998046875,5006.68017578125,5031.77978515625,9330000
2011-12-27,5054.43017578125,5077.35986328125,5028.72998046875,5052.64013671875,7360000
2011-12-28,4974.009765625,5054.81982421875,4957.06982421875,5054.81982421875,7200000
2011-12-29,5042.2900390625,5046.5400390625,4973.83984375,4973.83984375,6410000
2011-12-30,5019.68994140625,5062.330078125,5018.7099609375,5043.0498046875,7450000
2012-01-03,5065.7099609375,5149.35009765625,5024.81005859375,5024.81005859375,13110000
2012-01-04,5082.97021484375,5095.169921875,5020.1298828125,5064.93994140625,11830000
2012-01-05,5071.2099609375,5077.47021484375,5003.6298828125,5077.47021484375,13840000
2012-01-06,5069.02978515625,5109.68017578125,5056.56005859375,5071.419921875,10740000
2012-01-09,5100.009765625,5108.72998046875,5057.56982421875,5069.080078125,11450000
2012-01-10,5172.64990234375,5202.85009765625,5104.419921875,5104.419921875,15600000
2012-01-11,5196.18017578125,5202.7099609375,5156.259765625,5172.330078125,14720000
2012-01-12,5209.35986328125,5226.16015625,5174.91015625,5197.0,14160000
2012-01-13,5175.919921875,5208.64990234375,5094.56982421875,5208.64990234375,13690000
2012-01-17,5168.72998046875,5213.27978515625,5146.8701171875,5177.009765625,12890000
2012-01-18,5218.18017578125,5230.9501953125,5153.3798828125,5169.77001953125,12090000
2012-01-19,5301.8701171875,5319.68017578125,5218.89013671875,5218.89013671875,12640000
2012-01-20,5280.75,5302.259765625,5267.68017578125,5302.259765625,14820000
2012-01-23,5240.93994140625,5305.7900390625,5212.18994140625,5279.60009765625,11430000
2012-01-24,5205.5400390625,5239.47021484375,5141.830078125,5239.47021484375,14730000
2012-01-25,5282.0,5290.10986328125,5188.5498046875,5204.4599609375,18820000
